"url"
"/wiki/Hybrid_(biology)"
"/wiki/English_Channel"
"/wiki/Land_bridge"
"/wiki/Endemic_(ecology)"
"/wiki/Naturalisation_(biology)"
"/wiki/Fraxinus_excelsior"
"/wiki/Ash_tree"
"/wiki/European_Ash"
"/wiki/European_Beech"
"/wiki/Silver_Birch"
"/wiki/Downy_Birch"
"/wiki/Buxus_sempervirens"
"/wiki/Prunus_avium"
"/wiki/Prunus_padus"
"/wiki/Wych_Elm"
"/wiki/Smooth-leaved_Elm"
"/wiki/Common_Hawthorn"
"/wiki/Midland_Hawthorn"
"/wiki/Common_Hazel"
"/wiki/European_Holly"
"/wiki/European_Hornbeam"
"/wiki/Juniperus_communis"
"/wiki/Tilia_cordata"
"/wiki/Tilia_platyphyllos"
"/wiki/Field_Maple"
"/wiki/Pedunculate_Oak"
"/wiki/Sessile_Oak"
"/wiki/Scots_Pine"
"/wiki/Populus_tremula"
"/wiki/Black_Poplar"
"/wiki/Sorbus_aucuparia"
"/wiki/Sorbus_aria"
"/wiki/Sorbus_domestica"
"/wiki/Arbutus_unedo"
"/wiki/Bay_Willow"
"/wiki/Crack_Willow"
"/wiki/White_Willow"
"/wiki/Salix_triandra"
"/wiki/Taxus_baccata"
"/wiki/Rhamnus_frangula"
"/wiki/Rhamnus_cathartica"
"/wiki/Sambucus_nigra"
"/wiki/Common_Dogwood"
"/wiki/Rock_Whitebeam"
"/wiki/Hippophae_rhamnoides"
"/wiki/European_spindle"
"/wiki/Salix_caprea"
"/wiki/Salix_cinerea"
"/wiki/Salix_purpurea"
"/wiki/Common_Osier"
"/wiki/Salix_aurita"
"/wiki/Guelder_Rose"
"/wiki/Wayfaring_tree"
"/wiki/Common_Privet"
"/wiki/Maritime_Pine"
"/wiki/Norway_Spruce"
"/wiki/European_Larch"
"/wiki/European_Pear"
"/wiki/Pyrus_cordata"
"/wiki/Cherry_plum"
"/wiki/Sycamore_Maple"
"/wiki/Norway_Maple"
"/wiki/Sweet_Chestnut"
"/wiki/Holm_Oak"
"/wiki/Quercus_cerris"
"/wiki/Aesculus_hippocastanum"
"/wiki/English_Elm"
"/wiki/Japanese_Larch"
"/wiki/Lodgepole_Pine"
"/wiki/Sitka_Spruce"
"/wiki/Black_Spruce"
"/wiki/Coast_Douglas-fir"
"/wiki/Grand_Fir"
"/wiki/Western_Hemlock"
"/wiki/Thuja_plicata"
"/wiki/Chamaecyparis_lawsoniana"
"/wiki/Cupressus_macrocarpa"
"/wiki/English_Midlands"
"/wiki/Sorbus_arranensis"
"/wiki/Sorbus_pseudofennica"
"/wiki/Sorbus_pseudomeinichii"
"/wiki/Sorbus_lancastriensis"
"/wiki/Lancaster,_Lancashire"
"/wiki/Sorbus_anglica"
"/wiki/Sorbus_bristoliensis"
"/wiki/Avon_Gorge"
"/wiki/Sorbus_devoniensis"
"/wiki/Sorbus_leyana"
"/wiki/Brecon_Beacons"
"/wiki/Sorbus_minima"
"/wiki/Sorbus_leptophylla"
"/wiki/Sorbus_wilmottiana"
"/wiki/Sorbus_vexans"
"/wiki/Sorbus_subcuneata"
"/wiki/North_Devon"
"/wiki/Cheddar_Gorge"
"/wiki/Sorbus_admonitor"
"/wiki/Sorbus_hibernica"
"/wiki/Sorbus_leighensis"
"/wiki/Leigh_Woods"
"/wiki/Woodland_management"
"/wiki/United_Kingdom"
"/wiki/Conservation_ethic"
"/wiki/Charitable_organization"
"/wiki/Davidia_involucrata"
"/wiki/Honey_locust"
"/wiki/Dawn_Redwood"
"/wiki/Paulownia_tomentosa"
"/wiki/Wingnut_(plant)"
"/wiki/Coast_Redwood"
"/wiki/Giant_Sequoia"
"/wiki/Woody_plant"
"/wiki/English_Oak"
"/wiki/Larix_decidua"
"/wiki/Picea_abies"
"/wiki/Pinus_sylvestris"
"/wiki/Acer_platanoides"
"/wiki/Betula_pendula"
"/wiki/Betula_pubescens"
"/wiki/Carpinus_betulus"
"/wiki/Fagus_sylvatica"
"/wiki/Populus_nigra"
"/wiki/Pyrus_pyraster"
"/wiki/Quercus_petraea"
"/wiki/Quercus_robur"
"/wiki/Salix_alba"
"/wiki/Salix_fragilis"
"/wiki/Ulmus_glabra"
"/wiki/Ulmus_laevis"
"/wiki/Ulmus_minor"
"/wiki/Common_Juniper"
"/wiki/Goat_Willow"
"/wiki/Corylus_avellana"
"/wiki/Crataegus_laevigata"
"/wiki/Crataegus_monogyna"
"/wiki/Crataegus_rhipidophylla"
"/wiki/Euonymus_europaeus"
"/wiki/Frangula_alnus"
"/wiki/Prunus_cerasus"
"/wiki/Prunus_spinosa"
"/wiki/Salix_acutifolia"
"/wiki/Salix_daphnoides"
"/wiki/Salix_myrsinifolia"
"/wiki/Salix_pentandra"
"/wiki/Salix_viminalis"
"/wiki/Rosa_canina"
"/wiki/Viburnum_opulus"
"/wiki/Berberis_vulgaris"
"/wiki/Betula_humilis"
"/wiki/Betula_nana"
"/wiki/Cornus_sanguinea"
"/wiki/Daphne_mezereum"
"/wiki/Lonicera_xylosteum"
"/wiki/Myrica_gale"
"/wiki/Ribes_alpinum"
"/wiki/Ribes_nigrum"
"/wiki/Rosa_dumalis"
"/wiki/Rosa_majalis"
"/wiki/Rosa_rubiginosa"
"/wiki/Salix_lapponum"
"/wiki/Salix_myrtilloides"
"/wiki/Salix_repens"
"/wiki/Common_Heather"
"/wiki/Common_Bilberry"
